参数1_文本,书名,章节名称
身后一众身形魁梧的汉子，也都让胯下马匹慢了下来。,人间有剑,第三十三章 太子殿下
人人的坐骑都高大神骏，毛发油亮，这一看，就知道这些马并非寻常，看起来应当还有某些异兽的血脉。,人间有剑,第三十三章 太子殿下
“勿要惊了百姓。”,人间有剑,第三十三章 太子殿下
紫服年轻男子刚开口，便皱起眉头。,人间有剑,第三十三章 太子殿下
因为一抬眼看去，这一座小镇，如今长街上，竟然没有一个百姓。,人间有剑,第三十三章 太子殿下
家家户户，关门闭户。,人间有剑,第三十三章 太子殿下
“为何如此？”,人间有剑,第三十三章 太子殿下
紫服年轻男子开口道：“去问问。”,人间有剑,第三十三章 太子殿下
听着他说话，自有人翻身下马，去探听情况。,人间有剑,第三十三章 太子殿下
不多时，那汉子折返，轻声道：“殿下，问清楚了，此地附近来了一头妖魔，最好吃人心肝，让此地百姓人心惶惶，一部分百姓已经逃往郡城去了，剩下的百姓也时时担忧，并不敢出门。”,人间有剑,第三十三章 太子殿下
殿下，这可不是什么寻常的称呼。,人间有剑,第三十三章 太子殿下
紫服年轻男子皱眉问道；“无人管？”,人间有剑,第三十三章 太子殿下
大汤朝这些年虽说混乱，但各地还是有武官驻扎，保境安民。,人间有剑,第三十三章 太子殿下
那汉子尴尬一笑，若是州府还好，但在这种小镇，哪里还派得出人来？,人间有剑,第三十三章 太子殿下
“不过殿下，据此地的百姓说，他们已经请了重云山仙师前来除去妖魔。”,人间有剑,第三十三章 太子殿下
一座东洲，这些州府，若是没有当地的修行大宗门，百姓们的日子肯定要更为难过。,人间有剑,第三十三章 太子殿下
“那重云山的修士，还要多久到来？”,人间有剑,第三十三章 太子殿下
紫服年轻男子看向那个汉子。,人间有剑,第三十三章 太子殿下
“已经两月了，想来……快了。”,人间有剑,第三十三章 太子殿下
“重云山到这里，若是乘坐云海渡船，用得着十日吗？”,人间有剑,第三十三章 太子殿下
紫服年轻男子有些不满，“够了，指望他们，只怕也指望不上。”,人间有剑,第三十三章 太子殿下
“走一趟，本宫亲自去除了那妖魔。”,人间有剑,第三十三章 太子殿下
紫服年轻男子拨转马头，就要离开小镇。,人间有剑,第三十三章 太子殿下
“殿下，不可啊！陛下急召殿下赶往甘露府去镇压叛乱，要是误了时辰，殿下是要受罚的。”,人间有剑,第三十三章 太子殿下
一众汉子赶紧开口阻拦，这一趟他们快马加鞭，本意也只是在这座小镇让马匹休息片刻，马上就要赶往州府去乘坐云海渡船，赶往甘露府。,人间有剑,第三十三章 太子殿下
“况且当地百姓已经将事情告知了重云山，若是我们在这里做些什么，也无法跟重云山交代，如今局势微妙，若是重云山对殿下不满，那齐王他们……”,人间有剑,第三十三章 太子殿下
大汤朝虽说名义上管辖一座东洲，但谁都知道，东洲到底要如何，其实还要看那几座大宗门的意思。,人间有剑,第三十三章 太子殿下
“哪管得了这些，百姓受苦，本宫身为太子，怎可不闻不问，重云山的事情，本宫自会写信说明，至于陛下那边，晚些时日，罚也就罚了。”,人间有剑,第三十三章 太子殿下
“殿下三思啊！”,人间有剑,第三十三章 太子殿下
众人高呼，这陛下那边，的确不算是什么大事，晚了也就晚了，朝野上下谁不知道如今殿下的份量，国境混乱，四处皆有乱匪，都还需要这位太子殿下镇压。,人间有剑,第三十三章 太子殿下
陛下即便真要处罚这位太子殿下，那也只能高高举起，轻轻放下。,人间有剑,第三十三章 太子殿下
可重云山那边，若是一旦对殿下生出厌恶，那么陛下会不会因此废立？,人间有剑,第三十三章 太子殿下
这才是最重要的事情。,人间有剑,第三十三章 太子殿下
作为跟随着太子殿下许多年的他们，自然为太子殿下担忧。,人间有剑,第三十三章 太子殿下
紫服年轻男子不做什么犹豫，只是轻夹马腹，“走！”,人间有剑,第三十三章 太子殿下
身后的众人先是一阵无奈，但很快便深吸一口气，跟了上去。,人间有剑,第三十三章 太子殿下
但仔细一想，若不是这样的殿下，又怎么能让他们死心塌地跟随呢？,人间有剑,第三十三章 太子殿下
河川郡外，东侧数十里有一座荒山。,人间有剑,第三十三章 太子殿下
这座荒山原本籍籍无名，算不上高，也没有什么景，平日里也就是一些附近的樵夫会时不时上山砍柴。,人间有剑,第三十三章 太子殿下
不过自从三月前有一头妖魔来这里开辟洞府之后，便再也没有百姓敢上山了。,人间有剑,第三十三章 太子殿下
不仅没有百姓敢上山，周遭村子和附近小镇里的百姓，更是活得战战兢兢，原因无它，是那头妖魔来了此地之后，便开始掳掠周遭百姓，不过数量不多，每次也就数人，但十日便有那妖魔的扈从下山一次，这如同一片阴云堆在附近的百姓头上，让人好似溺水，呼吸也千难万难。,人间有剑,第三十三章 太子殿下
而且随着时间一长，那些被掳掠上山的百姓死法也流传出来，据说他们都被那妖魔生生挖去心肝吃掉，许多人甚至在被挖去心肝之时，尚未死去，还要眼睁睁看着那妖魔吃掉自己的心肝。,人间有剑,第三十三章 太子殿下
这幅景象，百姓们光是听听，便觉得毛骨悚然，因此有条件的百姓，早就拖家带口离开此地，但更多舍不得离开，也没办法离开的百姓们，便天天祈祷重云山早日派遣仙师来除去那吃人妖魔。,人间有剑,第三十三章 太子殿下
只是虽说他们早已经将事情传了出去，但迟迟没等来那些仙师。,人间有剑,第三十三章 太子殿下
因此也就只能在这样的恐怖里，煎熬一日又一日。,人间有剑,第三十三章 太子殿下
今日又是十日之期，天黑之后，有两个脸色苍白，一身黑衣的男子，从荒山中走出，朝着一座小村落走去。,人间有剑,第三十三章 太子殿下
两人各自提着一盏绿油油的灯笼，加上这一身黑衣，让他们就像是融入在黑夜里，只能让人看到那两盏幽绿如同鬼火一般的灯笼。,人间有剑,第三十三章 太子殿下
很快，两人来到村前，这里一片死寂，家家户户，都没有灯光，也没有什么动静，就像是这里，根本就无人居住。,人间有剑,第三十三章 太子殿下
“看起来，人已经不多了，下次要去那边镇上了。”,人间有剑,第三十三章 太子殿下
他们每隔十日，就会来抓些百姓，时间一长，就算是没走的百姓，也不会太多了。,人间有剑,第三十三章 太子殿下
“先看看能抓几个吧。”,人间有剑,第三十三章 太子殿下
另外一人不愿意废话，提着灯笼便走了进去，没要多久，便一脚踢开了一扇门，从里面像是拖拽死狗一样拖拽出一个瘦弱的汉子。,人间有剑,第三十三章 太子殿下
“神仙老爷，我太瘦了，我不好吃，隔壁那家伙胖，你们吃他去吧！”,人间有剑,第三十三章 太子殿下
汉子裤裆早湿透了，不断哀求，只求能活命。,人间有剑,第三十三章 太子殿下
“没关系，我家主人不吃肉，只吃心肝。”,人间有剑,第三十三章 太子殿下
男子看了看自己的同伴，后者会意，翻过院墙，从隔壁拖出了一个胖子，那胖子跟汉子年纪相当，只是要胖得多，被拖出来之后，破口大骂，“狗日的何虎，你他娘的不是人，你早就该被吃了！”,人间有剑,第三十三章 太子殿下
胖子之前在隔壁听得清楚，就是这矮小的何虎出卖的他，自然大怒。,人间有剑,第三十三章 太子殿下
“别说了，都要死的。”,人间有剑,第三十三章 太子殿下
男子拖着胖子往外走去，很快便在这村子里抓了三人。,人间有剑,第三十三章 太子殿下
都是汉子。,人间有剑,第三十三章 太子殿下
“还差一个。”,人间有剑,第三十三章 太子殿下
黑袍男子说着话，走到一侧去，这边有一户人家，正要一脚踢开房门，一个半大少年便骤然冲了出来，他手里拿着一把柴刀，嚷着，“我砍死你们这些狗日的妖魔！”,人间有剑,第三十三章 太子殿下
黑袍男子没说话，只是侧过身，然后一脚踢在那少年的小腹上，这一脚直接将其踢飞出去，让他重重地撞在了墙壁上，那少年吐出一大口鲜血，就此昏死过去。,人间有剑,第三十三章 太子殿下
“你用太大力气了，要是踢碎了心肝，就浪费了。”,人间有剑,第三十三章 太子殿下
不远处的另外一个黑袍男子开口，有些不满。,人间有剑,第三十三章 太子殿下
“知道了。”,人间有剑,第三十三章 太子殿下
那黑袍男子也不多说，只是将少年扛在肩上，说道：“人够了。”,人间有剑,第三十三章 太子殿下
“那就回去吧。”,人间有剑,第三十三章 太子殿下
两人将那些人汇合到一起，施了些秘法，便让那些人双目无神地朝着山中走去。,人间有剑,第三十三章 太子殿下
“这些日子倒是便宜那头畜生了。”,人间有剑,第三十三章 太子殿下
一路上，兴许是觉得有些无聊，其中一个黑袍男子微微开口，“不过吃也吃不了多久了，重云山那边，应该要来人了。”,人间有剑,第三十三章 太子殿下
“这里是重云山的地盘，事情传出去了，自然要来，不过也太慢了些。”,人间有剑,第三十三章 太子殿下
黑袍男子感慨道：“这么慢，也怪不得这些年一直在原地踏步。”,人间有剑,第三十三章 太子殿下
